Bid,Difference_Bid_PTE,Winner,codmat,coduasg,Tender,ipgItem,ipgQuantidade,ipgValorMinClassif,Pre_Tender,Date,Bid_value,numprp,prgCod,Competitor,atualizado,Number_bids,especificidade,frequencia,material,Collusive_competitor_original,Collusive_competitor,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST
204785681,-642.0,0,17228,925373,8976742,35,600,14600.0,20658.0,1321967353,21300.0,3682011,314248,02237480000134,1,20,190225680,3355695,150515,0,0,0.6968,5.1644,0.1605,-0.7018,19.0358,4.3138,0.8611
204785685,-642.0,0,17228,925373,8976742,35,600,14600.0,20658.0,1321967353,21300.0,3682011,314248,11968648000172,1,20,190225680,3355695,150515,0,0,0.6968,5.1644,0.1605,-0.7018,19.0358,4.3138,0.8611
204785686,-642.0,0,17228,925373,8976742,35,600,14600.0,20658.0,1321967353,21300.0,3682011,314248,08859696000118,1,20,190225680,3355695,150515,1,0,0.6968,5.1644,0.1605,-0.7018,19.0358,4.3138,0.8611
204785687,-69342.0,0,17228,925373,8976742,35,600,14600.0,20658.0,1321967353,90000.0,3682011,314248,12416309000146,1,20,190225680,3355695,150515,0,0,0.6968,5.1644,0.1605,-0.7018,19.0358,4.3138,0.8611
204812081,5658.0,1,17228,925373,8976743,36,600,15000.0,20658.0,1321968841,15000.0,3682011,314248,04515235000177,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204830023,3715.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321970228,16943.0,3682011,314248,11968648000172,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204810569,3659.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321968772,16999.0,3682011,314248,08859696000118,1,21,190225680,3355695,150515,1,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204800907,3658.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321968178,17000.0,3682011,314248,04515235000177,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785688,3618.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,17040.0,3682011,314248,11311279000140,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204830267,3618.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321970252,17040.0,3682011,314248,10761374000183,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204838986,3617.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321970763,17041.0,3682011,314248,10159139000136,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785689,2550.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,18108.0,3682011,314248,05913238000121,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204826975,658.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321970030,20000.0,3682011,314248,11012260000101,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204841011,210.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321970952,20448.0,3682011,314248,12416309000146,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785690,0.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,20658.0,3682011,314248,07259925000109,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785691,-42.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,20700.0,3682011,314248,06265064000109,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785697,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,11012260000101,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785696,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,01116455000130,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785692,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,10761374000183,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785694,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,02237480000134,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785693,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,10159139000136,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785695,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,04515235000177,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785699,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,08859696000118,1,21,190225680,3355695,150515,1,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785698,-642.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,21300.0,3682011,314248,11968648000172,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785700,-69342.0,0,17228,925373,8976743,36,600,15000.0,20658.0,1321967353,90000.0,3682011,314248,12416309000146,1,21,190225680,3355695,150515,0,0,0.6843,5.0,0.1361,-0.2252,20.1174,4.4423,0.8684
204785701,8232.0,1,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,10068.0,3682011,314248,06215079000154,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785702,7320.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,10980.0,3682011,314248,11311279000140,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204807388,6650.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321968604,11650.0,3682011,314248,07710315000171,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204840958,6100.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970948,12200.0,3682011,314248,11968648000172,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204829902,5823.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970217,12477.0,3682011,314248,11968648000172,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204803001,5673.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321968328,12627.0,3682011,314248,01864782000170,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785703,5490.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,12810.0,3682011,314248,05913238000121,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204795590,5490.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967858,12810.0,3682011,314248,09372101000168,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204839479,4575.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970806,13725.0,3682011,314248,07259925000109,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785704,3660.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,14640.0,3682011,314248,63771844000156,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204831198,3660.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970338,14640.0,3682011,314248,10761374000183,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204839273,3659.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970786,14641.0,3682011,314248,10159139000136,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204827074,1300.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321970039,17000.0,3682011,314248,11012260000101,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785714,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,06265064000109,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785710,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,11012260000101,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785705,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,10761374000183,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785716,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,03705762000181,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785713,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,08859696000118,1,27,190225680,3355695,150515,1,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785711,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,11968648000172,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785706,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,10159139000136,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785715,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,07710315000171,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785708,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,01116455000130,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785712,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,07259925000109,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785707,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,02237480000134,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785709,0.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,18300.0,3682011,314248,01864782000170,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785717,-1830.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,20130.0,3682011,314248,09372101000168,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204785718,-71700.0,0,17228,925373,8976744,37,600,10068.0,18300.0,1321967353,90000.0,3682011,314248,12416309000146,1,27,190225680,3355695,150515,0,0,0.7879,7.9392,0.2393,-0.8065,24.5583,4.8486,0.8371
204828408,5658.0,1,17228,925373,8976745,38,600,12000.0,17658.0,1321970163,12000.0,3682011,314248,04515235000177,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204839893,5657.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970847,12001.0,3682011,314248,11968648000172,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204828673,5181.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970189,12477.0,3682011,314248,11968648000172,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204828285,3660.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970151,13998.0,3682011,314248,11968648000172,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204812434,3658.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321968857,14000.0,3682011,314248,04515235000177,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204810818,3059.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321968792,14599.0,3682011,314248,08859696000118,1,23,190225680,3355695,150515,1,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204801028,3058.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321968187,14600.0,3682011,314248,04515235000177,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785719,3018.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,14640.0,3682011,314248,11311279000140,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204831377,3018.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970354,14640.0,3682011,314248,10761374000183,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204839430,3017.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970802,14641.0,3682011,314248,10159139000136,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204846389,2649.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321971457,15009.0,3682011,314248,07259925000109,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785720,2100.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,15558.0,3682011,314248,05913238000121,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204827165,658.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321970047,17000.0,3682011,314248,11012260000101,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785721,0.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,17658.0,3682011,314248,07259925000109,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785722,-42.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,17700.0,3682011,314248,06265064000109,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785725,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,02237480000134,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785727,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,01116455000130,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785724,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,10159139000136,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785726,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,04515235000177,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785729,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,11968648000172,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785730,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,08859696000118,1,23,190225680,3355695,150515,1,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785728,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,11012260000101,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785723,-642.0,0,17228,925373,8976745,38,600,12000.0,17658.0,1321967353,18300.0,3682011,314248,10761374000183,1,23,190225680,3355695,150515,0,0,0.1414,0.525,0.2166,10.7418,-1.2858,-0.3392,0.3478
204785731,6180.0,1,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,7560.0,3682011,314248,06215079000154,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204819027,5496.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321969367,8244.0,3682011,314248,11311279000140,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785732,4806.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,8934.0,3682011,314248,11311279000140,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204828565,4372.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970179,9368.0,3682011,314248,11968648000172,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204807576,4280.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321968617,9460.0,3682011,314248,07710315000171,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204803212,4159.4,0,17228,925373,8976746,39,600,7560.0,13740.0,1321968342,9580.6,3682011,314248,01864782000170,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204841146,4122.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970964,9618.0,3682011,314248,07259925000109,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204795648,4122.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967862,9618.0,3682011,314248,09372101000168,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785733,4122.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,9618.0,3682011,314248,05913238000121,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785734,2748.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,10992.0,3682011,314248,08334304000105,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204831527,2748.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970368,10992.0,3682011,314248,10761374000183,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785735,2748.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,10992.0,3682011,314248,63771844000156,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204839736,2747.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970833,10993.0,3682011,314248,10159139000136,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204827255,1740.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970056,12000.0,3682011,314248,11012260000101,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204837863,40.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321970696,13700.0,3682011,314248,10472623000110,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785744,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,08859696000118,1,29,190225680,3355695,150515,1,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785742,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,11968648000172,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785737,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,10159139000136,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785738,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,02237480000134,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785739,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,01116455000130,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785740,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,01864782000170,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785741,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,11012260000101,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785745,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,06265064000109,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785743,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,07259925000109,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785746,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,07710315000171,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785736,0.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,13740.0,3682011,314248,10761374000183,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785747,-1260.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,15000.0,3682011,314248,10472623000110,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785748,-1374.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,15114.0,3682011,314248,09372101000168,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204785749,-76260.0,0,17228,925373,8976746,39,600,7560.0,13740.0,1321967353,90000.0,3682011,314248,12416309000146,1,29,190225680,3355695,150515,0,0,1.0062,10.9048,0.0905,0.5508,27.5428,5.1865,0.8739
204801160,4600.0,1,17228,925373,8976747,40,600,10400.0,15000.0,1321968197,10400.0,3682011,314248,04515235000177,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785750,4500.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,10500.0,3682011,314248,11311279000140,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204832349,3010.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321970438,11990.0,3682011,314248,06265064000109,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204831671,3000.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321970382,12000.0,3682011,314248,10761374000183,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785751,2250.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,12750.0,3682011,314248,05913238000121,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785752,1200.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,13800.0,3682011,314248,63771844000156,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204827742,1000.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321970101,14000.0,3682011,314248,11012260000101,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785753,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,10761374000183,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785756,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,01116455000130,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785760,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,04515235000177,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785754,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,10159139000136,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785758,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,07259925000109,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785761,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,06265064000109,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785757,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,11012260000101,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785755,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,02237480000134,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785759,0.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15000.0,3682011,314248,08859696000118,1,17,190225680,3355695,150515,1,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204785762,-600.0,0,17228,925373,8976747,40,600,10400.0,15000.0,1321967353,15600.0,3682011,314248,10472623000110,1,17,190225680,3355695,150515,0,0,0.1224,0.5,0.0,1.0239,-0.0675,-1.134,0.4729
204839940,5610.0,1,17228,925373,8976748,41,600,9990.0,15600.0,1321970852,9990.0,3682011,314248,11311279000140,1,19,190225680,3355695,150515,0,0,0.9039,8.009,2.023,2.6695,13.1629,3.4565,0.7194
204839216,5600.0,0,17228,925373,8976748,41,600,9990.0,15600.0,1321970782,10000.0,3682011,314248,63771844000156,1,19,190225680,3355695,150515,0,0,0.9039,8.009,2.023,2.6695,13.1629,3.4565,0.7194
